# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung' 

LOGGER_INFO_BEGIN
{logger_info:{id:3,id_str:'STRATO4 Version 1.0',serial:'',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',vs_major:'1',vs_minor:'0'},sw_version:{major:'1',minor:'0',patch:'0',bt_time:'14:55:14',bt_date:'Jul 16 2021'}}}
LOGGER_INFO_END
CSV_DATA_SECTION_BEGIN
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: Clear [lx];Light Intensity: Red [lx];Light Intensity: Green [lx];Light Intensity: Blue [lx];Light Intensity: Infrared [lx];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s]
7605.163;7605.063;2021-08-25T09:17:18.0Z;3;51.6041543;8.0293241;1.3;30768.0;13.6;10;30814.5;1.3;3.3;3.2;12.2;0.10;25165;25165;25165;25165;25165;5.72;7.65;3.39;0.005;0.009;0.015;1;0.000;1;0.000;0;0.002;0;0.002
7607.162;7607.060;2021-08-25T09:17:20.0Z;3;51.6041931;8.0292633;1.3;30780.2;12.4;10;30826.6;1.1;4.2;3.7;12.0;11.07;25165;25165;25165;25165;25165;9.09;7.64;3.39;0.005;0.011;0.015;1;0.000;1;0.000;0;0.002;0;0.002
7609.162;7609.056;2021-08-25T09:17:22.0Z;3;51.6042614;8.0292525;1.3;30791.6;13.6;10;30838.0;1.2;4.8;4.3;11.9;0.10;25165;25165;25165;25165;25165;7.40;7.63;3.39;0.004;0.011;0.015;1;0.000;1;0.000;0;0.002;0;0.002
7611.163;7611.054;2021-08-25T09:17:24.0Z;3;51.6043053;8.0292560;1.3;30802.5;4.1;10;30849.0;1.2;5.2;4.6;11.7;0.10;25165;25165;25165;25165;25165;4.04;7.64;3.39;0.006;0.009;0.014;1;0.000;1;0.000;0;0.002;0;0.002
7613.164;7613.050;2021-08-25T09:17:26.0Z;3;51.6043023;8.0292417;1.3;30813.7;5.3;10;30860.1;1.3;5.4;4.6;11.2;0.10;25165;17428;546;541;9369;2.35;7.63;3.39;0.005;0.011;0.013;1;0.000;1;0.000;0;0.002;0;0.002
7615.163;7615.046;2021-08-25T09:17:28.0Z;3;51.6042836;8.0291756;1.3;30825.6;12.3;10;30872.1;1.2;5.0;4.4;11.8;0.10;4712;6603;20776;11832;2478;0.67;7.63;3.39;0.006;0.009;0.012;1;0.000;1;0.000;0;0.002;0;0.002
7617.163;7617.042;2021-08-25T09:17:30.0Z;3;51.6042687;8.0290427;1.3;30836.9;20.3;10;30883.3;1.3;4.4;4.2;11.6;0.10;11992;804;3379;19895;1398;0.72;7.65;3.39;0.005;0.008;0.011;1;0.000;1;0.000;0;0.002;0;0.002
7619.163;7619.038;2021-08-25T09:17:32.0Z;3;51.6042531;8.0288685;1.3;30847.6;22.3;10;30894.1;1.3;3.8;3.8;11.5;0.10;17980;10731;19595;1116;14470;0.68;7.62;3.39;0.004;0.010;0.013;1;0.000;1;0.000;0;0.002;0;0.002
7621.163;7621.034;2021-08-25T09:17:34.0Z;3;51.6042367;8.0287153;1.3;30858.9;16.8;10;30905.3;1.3;3.4;3.5;11.5;0.10;10606;19087;3866;8193;11127;0.63;7.64;3.39;0.003;0.009;0.014;1;0.000;1;0.000;0;0.002;0;0.002
7623.163;7623.032;2021-08-25T09:17:36.0Z;3;51.6042235;8.0285954;1.3;30870.8;14.8;10;30917.3;1.3;3.3;3.3;11.6;0.10;22998;21742;2886;15568;21352;0.69;7.64;3.39;0.005;0.010;0.011;1;0.000;1;0.000;0;0.002;0;0.002
7625.164;7625.029;2021-08-25T09:17:38.0Z;3;51.6042168;8.0284742;1.3;30882.9;15.2;10;30929.4;1.3;3.1;3.2;11.5;0.10;1569;12502;19499;15273;5427;0.70;7.64;3.39;0.004;0.009;0.014;1;0.000;1;0.000;0;0.002;0;0.002
7627.163;7627.024;2021-08-25T09:17:40.0Z;3;51.6042202;8.0283846;1.3;30893.9;7.2;10;30940.4;1.3;2.9;3.0;11.3;0.10;13954;5326;3771;4656;6017;0.69;7.58;3.39;0.004;0.009;0.013;1;0.000;1;0.000;0;0.002;0;0.002
7629.163;7629.020;2021-08-25T09:17:42.0Z;3;51.6042196;8.0283634;1.3;30904.0;2.1;10;30950.4;1.4;2.7;2.7;11.4;0.10;8246;6701;20971;2785;15255;0.64;7.62;3.39;0.005;0.008;0.012;1;0.000;1;0.000;0;0.002;0;0.002
7631.162;7631.018;2021-08-25T09:17:44.0Z;3;51.6041893;8.0283286;1.3;30915.1;12.8;10;30961.6;1.2;2.3;2.1;11.4;0.10;7260;11419;16448;13008;21841;0.59;7.63;3.39;0.004;0.008;0.013;1;0.000;1;0.000;0;0.002;0;0.002
7633.163;7633.015;2021-08-25T09:17:46.0Z;3;51.6041293;8.0282040;1.3;30926.5;24.7;10;30973.0;1.3;2.2;2.1;11.4;0.10;10414;1393;1509;23235;6803;0.65;7.63;3.39;0.004;0.009;0.014;1;0.000;1;0.000;0;0.002;0;0.002
7635.164;7635.012;2021-08-25T09:17:48.0Z;3;51.6040672;8.0280044;1.3;30937.0;30.2;10;30983.4;1.4;2.2;2.0;11.3;0.10;25165;5918;14686;4168;12311;0.74;7.66;3.39;0.005;0.008;0.011;1;0.000;1;0.000;0;0.002;0;0.002
7637.163;7637.010;2021-08-25T09:17:50.0Z;3;51.6040324;8.0277644;1.3;30947.0;31.0;10;30993.5;1.2;1.8;1.8;11.3;0.10;25165;903;10948;21369;3560;0.75;7.64;3.39;0.004;0.009;0.010;1;0.000;1;0.000;0;0.002;0;0.002
7639.163;7639.007;2021-08-25T09:17:52.0Z;3;51.6040185;8.0275365;1.3;30958.5;26.3;10;31005.0;1.4;1.6;1.5;11.3;0.10;6769;15350;16055;4456;1198;0.63;7.63;3.39;0.004;0.009;0.011;1;0.000;1;0.000;0;0.002;0;0.002
7641.164;7641.005;2021-08-25T09:17:54.0Z;3;51.6040096;8.0273535;1.3;30970.6;20.0;10;31017.0;1.4;1.1;1.3;11.3;0.10;2239;3454;4353;24310;7487;0.57;7.62;3.39;0.004;0.009;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7643.163;7643.002;2021-08-25T09:17:56.0Z;3;51.6040252;8.0272134;1.3;30981.2;17.4;10;31027.7;1.4;1.1;1.2;11.2;0.10;25165;17323;23733;5249;2972;0.80;7.64;3.39;0.004;0.009;0.014;1;0.000;1;0.000;0;0.002;0;0.002
7645.163;7644.998;2021-08-25T09:17:58.0Z;3;51.6040661;8.0270665;1.3;30991.9;22.9;10;31038.4;1.4;1.4;1.1;10.4;0.10;25165;25165;25165;25165;25165;4.04;7.63;3.39;0.004;0.009;0.010;1;0.000;1;0.000;0;0.002;0;0.002
7647.167;7646.996;2021-08-25T09:18:00.0Z;3;51.6040873;8.0268546;1.3;31003.4;30.4;10;31049.9;1.4;2.2;1.5;11.2;0.10;25165;25165;25165;25165;25165;9.09;7.62;3.39;0.004;0.008;0.013;1;0.000;1;0.000;0;0.002;0;0.002
7649.164;7648.993;2021-08-25T09:18:02.0Z;3;51.6040812;8.0265839;1.3;31014.5;36.4;10;31061.0;1.6;3.2;2.1;11.6;12.48;25165;25165;25165;25165;25165;7.40;7.62;3.39;0.004;0.009;0.010;1;0.000;1;0.000;0;0.002;0;0.002
7651.163;7650.988;2021-08-25T09:18:04.0Z;3;51.6040573;8.0262878;1.3;31024.7;37.7;10;31071.2;1.4;3.3;2.3;11.6;0.10;25165;21353;14394;8297;12802;1.11;7.65;3.39;0.004;0.009;0.010;1;0.000;1;0.000;0;0.002;0;0.002
7653.163;7652.984;2021-08-25T09:18:06.0Z;3;51.6040161;8.0260081;1.3;31034.7;34.2;10;31081.2;1.6;2.7;2.4;11.1;0.10;11491;16629;16253;8881;7490;0.64;7.63;3.39;0.004;0.007;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7655.164;7654.980;2021-08-25T09:18:08.0Z;3;51.6039633;8.0257623;1.3;31045.3;31.5;10;31091.8;1.6;2.2;2.1;11.1;0.10;1860;1294;18023;231;23710;0.65;7.64;3.39;0.004;0.008;0.012;1;0.000;1;0.000;0;0.002;0;0.002
7657.163;7656.978;2021-08-25T09:18:10.0Z;3;51.6039148;8.0255238;1.3;31057.0;31.4;10;31103.5;1.4;2.1;1.9;11.2;0.10;2145;22624;718;10844;16237;0.63;7.65;3.39;0.004;0.007;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7659.164;7658.975;2021-08-25T09:18:12.0Z;3;51.6038782;8.0252952;1.3;31068.8;27.0;10;31115.3;1.4;2.1;1.8;10.5;0.10;25165;25165;25165;25165;25165;5.72;7.66;3.39;0.004;0.006;0.011;1;0.000;1;0.000;0;0.002;0;0.002
7661.164;7660.971;2021-08-25T09:18:14.0Z;3;51.6038690;8.0251245;1.3;31078.9;18.9;10;31125.4;1.4;3.1;2.2;11.2;2.64;25165;25165;25165;25165;25165;9.09;7.64;3.39;0.004;0.007;0.012;1;0.000;1;0.000;0;0.002;0;0.002
7663.164;7662.969;2021-08-25T09:18:16.0Z;3;51.6038889;8.0249617;1.3;31088.9;22.9;10;31135.4;1.6;3.3;2.7;11.5;0.22;25165;25165;25165;25165;25165;5.72;7.65;3.39;0.004;0.006;0.012;1;0.000;1;0.000;0;0.002;0;0.002
7665.164;7664.966;2021-08-25T09:18:18.0Z;3;51.6039184;8.0247445;1.3;31099.6;30.7;10;31146.1;1.6;2.9;2.8;11.0;0.10;23973;21741;1507;13795;17221;0.61;7.62;3.39;0.004;0.008;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7667.166;7666.962;2021-08-25T09:18:20.0Z;3;51.6039262;8.0244987;1.3;31111.6;29.9;10;31158.1;1.6;2.3;2.3;11.2;0.10;8932;6798;17333;1999;21350;0.63;7.64;3.39;0.004;0.008;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7669.166;7668.960;2021-08-25T09:18:22.0Z;3;51.6039275;8.0242801;1.3;31123.7;25.5;10;31170.2;1.6;2.2;2.1;11.0;0.10;18176;12108;12321;18316;13684;0.55;7.65;3.39;0.004;0.008;0.010;1;0.000;1;0.000;0;0.002;0;0.002
7671.164;7670.957;2021-08-25T09:18:24.0Z;3;51.6039298;8.0240573;1.3;31134.7;30.6;10;31181.1;1.7;2.6;2.1;11.0;0.10;25165;25165;25165;25165;25165;9.09;7.65;3.39;0.004;0.006;0.010;1;0.000;1;0.000;0;0.002;0;0.002
7673.164;7672.954;2021-08-25T09:18:26.0Z;3;51.6039111;8.0237776;1.3;31144.0;38.3;10;31190.5;1.7;3.3;2.7;11.5;1.76;25165;25165;25165;25165;25165;5.72;7.66;3.39;0.004;0.006;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7675.164;7674.952;2021-08-25T09:18:28.0Z;3;51.6038749;8.0235103;1.3;31155.6;29.4;10;31202.1;1.6;3.1;2.8;11.1;0.10;17395;23414;19302;19500;13586;0.71;7.63;3.39;0.004;0.008;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7677.166;7676.949;2021-08-25T09:18:30.0Z;3;51.6038659;8.0233319;1.3;31167.9;17.9;10;31214.4;1.6;2.7;2.5;11.0;0.10;16783;15446;5236;4844;18299;0.54;7.64;3.39;0.004;0.007;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7679.164;7678.948;2021-08-25T09:18:32.0Z;3;51.6038824;8.0231963;1.3;31179.3;17.2;10;31225.8;1.7;2.7;2.3;10.2;0.10;25165;25165;25165;25165;25165;7.40;7.66;3.39;0.004;0.008;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7681.166;7680.944;2021-08-25T09:18:34.0Z;3;51.6039016;8.0230391;1.3;31190.0;22.2;10;31236.4;1.7;3.4;2.8;11.4;9.32;25165;25165;25165;25165;25165;5.72;7.66;3.39;0.004;0.004;0.010;1;0.000;1;0.000;0;0.002;0;0.002
7683.166;7682.943;2021-08-25T09:18:36.0Z;3;51.6039321;8.0228359;1.3;31200.7;28.9;10;31247.2;1.7;3.2;3.0;10.9;0.10;25165;9751;15373;16061;23516;0.71;7.66;3.39;0.004;0.005;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7685.166;7684.940;2021-08-25T09:18:38.0Z;3;51.6039772;8.0225834;1.3;31211.5;36.1;10;31258.0;1.7;2.7;2.6;10.9;0.10;2160;6801;18713;14881;3363;0.74;7.63;3.39;0.004;0.005;0.010;1;0.000;1;0.000;0;0.002;0;0.002
7687.166;7686.938;2021-08-25T09:18:40.0Z;3;51.6040161;8.0222836;1.3;31222.3;39.4;10;31268.8;1.7;2.6;2.3;10.9;0.10;25165;25165;25165;25165;25165;4.04;7.65;3.39;0.004;0.006;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7689.166;7688.936;2021-08-25T09:18:42.0Z;3;51.6040212;8.0219816;1.3;31233.4;36.7;10;31279.9;1.7;3.3;2.7;11.0;0.66;25165;25165;25165;25165;25165;9.09;7.67;3.40;0.004;0.005;0.010;1;0.000;1;0.000;0;0.002;0;0.002
7691.166;7690.935;2021-08-25T09:18:44.0Z;3;51.6040166;8.0217045;1.3;31244.5;33.3;10;31291.0;1.7;3.9;3.1;10.7;0.10;25165;21945;4273;3581;3662;1.11;7.65;3.39;0.004;0.006;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7693.166;7692.934;2021-08-25T09:18:46.0Z;3;51.6040240;8.0214403;1.3;31256.2;33.1;10;31302.7;1.8;3.3;3.1;10.9;0.10;3535;6702;9669;11439;5624;0.70;7.63;3.39;0.004;0.007;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7695.166;7694.932;2021-08-25T09:18:48.0Z;3;51.6040464;8.0211898;1.3;31268.0;29.6;10;31314.5;1.7;2.9;2.8;10.9;0.10;8238;10434;13201;12122;1590;0.63;7.64;3.39;0.004;0.006;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7697.166;7696.931;2021-08-25T09:18:50.0Z;3;51.6040931;8.0209870;1.3;31279.0;26.1;10;31325.5;1.7;2.8;2.5;10.9;0.10;25165;25165;25165;25165;25165;4.04;7.66;3.39;0.004;0.007;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7699.167;7698.930;2021-08-25T09:18:52.0Z;3;51.6041773;8.0207875;1.3;31290.0;34.8;10;31336.5;1.8;3.4;2.9;10.9;3.69;25165;25165;25165;25165;25165;10.77;7.65;3.39;0.004;0.005;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7701.166;7700.929;2021-08-25T09:18:54.0Z;3;51.6042703;8.0204900;1.3;31300.9;47.3;10;31347.4;1.7;4.0;3.3;11.1;1.67;25165;25165;25165;25165;25165;5.72;7.64;3.39;0.004;0.005;0.007;1;0.000;1;0.000;0;0.002;0;0.002
7703.166;7702.927;2021-08-25T09:18:56.0Z;3;51.6043384;8.0201063;1.3;31311.4;50.6;10;31357.9;1.7;3.4;3.5;10.8;0.10;24858;13975;9272;2294;6015;0.60;7.62;3.39;0.004;0.004;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7705.166;7704.926;2021-08-25T09:18:58.0Z;3;51.6043838;8.0197368;1.3;31321.8;43.8;10;31368.2;1.8;2.9;3.0;10.8;0.10;12859;3258;23229;16644;17318;0.59;7.67;3.39;0.004;0.004;0.010;1;0.000;1;0.000;0;0.002;0;0.002
7707.166;7706.923;2021-08-25T09:19:00.0Z;3;51.6044061;8.0194109;1.3;31332.1;39.9;10;31378.6;1.8;2.6;2.6;10.8;0.10;3230;9059;425;5635;5425;0.60;7.66;3.39;0.004;0.005;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7709.167;7708.921;2021-08-25T09:19:02.0Z;3;51.6044028;8.0190947;1.3;31342.6;39.2;10;31389.0;1.8;2.8;2.5;9.8;0.10;25165;25165;25165;25165;25165;5.72;7.66;3.39;0.004;0.005;0.007;1;0.000;1;0.000;0;0.002;0;0.002
7711.167;7710.920;2021-08-25T09:19:04.0Z;3;51.6043915;8.0188036;1.3;31352.8;33.5;10;31399.3;1.8;3.3;2.8;10.8;0.10;25165;25165;25165;25165;25165;9.09;7.65;3.39;0.006;0.004;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7713.167;7712.918;2021-08-25T09:19:06.0Z;3;51.6043974;8.0185630;1.3;31363.3;28.3;10;31409.8;1.8;4.0;3.3;11.1;8.83;25165;25165;25165;25165;25165;9.09;7.65;3.39;0.004;0.005;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7715.167;7714.917;2021-08-25T09:19:08.0Z;3;51.6044139;8.0183272;1.3;31374.6;31.7;10;31421.1;1.7;4.3;3.7;10.9;0.10;25165;25165;25165;25165;25165;5.72;7.65;3.39;0.004;0.006;0.007;1;0.000;1;0.000;0;0.002;0;0.002
7717.167;7716.916;2021-08-25T09:19:10.0Z;3;51.6044332;8.0180474;1.3;31386.1;38.2;10;31432.6;1.8;4.3;3.0;13.3;0.10;25165;6568;25165;25165;19448;4.04;7.65;3.39;0.004;0.004;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7719.167;7718.913;2021-08-25T09:19:12.0Z;3;51.6044824;8.0177329;1.3;31396.8;42.7;10;31443.3;1.9;3.8;3.9;10.7;0.10;25165;20567;535;6430;9264;0.77;7.67;3.40;0.004;0.004;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7721.167;7720.912;2021-08-25T09:19:14.0Z;3;51.6045477;8.0173971;1.3;31407.3;44.8;10;31453.8;1.8;3.2;3.5;10.8;0.10;7564;12895;19499;10847;12897;0.65;7.67;3.39;0.004;0.004;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7723.167;7722.912;2021-08-25T09:19:16.0Z;3;51.6045670;8.0170407;1.3;31417.6;45.7;10;31464.1;1.9;2.9;3.1;10.9;0.10;25165;466;25165;25165;14915;2.35;7.65;3.39;0.004;0.004;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7725.167;7724.909;2021-08-25T09:19:18.0Z;3;51.6045291;8.0166848;1.3;31427.9;44.2;10;31474.4;1.8;2.9;3.4;10.9;0.10;25165;12560;25165;25165;2629;2.35;7.65;3.39;0.004;0.006;0.006;1;0.000;1;0.000;0;0.002;0;0.002
7727.145;7726.908;2021-08-25T09:19:20.0Z;3;51.6044853;8.0163723;1.3;31438.8;36.1;10;31485.3;1.9;3.1;3.2;10.8;0.10;25165;25165;25165;25165;25165;4.04;7.62;3.39;0.003;0.004;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7729.145;7728.907;2021-08-25T09:19:22.0Z;3;51.6044655;8.0161204;1.3;31449.8;28.7;10;31496.2;1.8;3.4;3.7;11.1;0.10;25165;25165;25165;25165;25165;5.72;7.66;3.39;0.003;0.004;0.009;1;0.000;1;0.000;0;0.002;0;0.002
7731.145;7730.905;2021-08-25T09:19:24.0Z;3;51.6044559;8.0159017;1.3;31460.5;27.0;10;31507.0;1.9;4.3;4.0;10.9;10.65;25165;25165;25165;25165;25165;9.09;7.66;3.39;0.004;0.004;0.006;1;0.000;1;0.000;0;0.002;0;0.002
7733.145;7732.904;2021-08-25T09:19:26.0Z;3;51.6044678;8.0156758;1.3;31471.1;30.3;10;31517.6;1.9;4.7;4.3;10.7;7.65;25165;25165;25165;25165;25165;9.09;7.66;3.39;0.003;0.005;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7735.145;7734.902;2021-08-25T09:19:28.0Z;3;51.6045214;8.0154195;1.3;31481.5;36.6;10;31528.0;1.9;5.2;4.7;10.6;0.10;25165;25165;25165;25165;25165;5.72;7.66;3.39;0.004;0.004;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7737.145;7736.899;2021-08-25T09:19:30.0Z;3;51.6045859;8.0151312;1.3;31492.7;38.6;10;31539.2;1.8;5.0;4.8;10.0;0.10;12672;15941;328;14582;8376;1.11;7.65;3.39;0.004;0.004;0.007;1;0.000;1;0.000;0;0.002;0;0.002
7739.145;7738.898;2021-08-25T09:19:32.0Z;3;51.6046194;8.0148300;1.3;31503.8;38.4;10;31550.3;1.9;4.8;4.4;10.7;0.10;24369;14860;4948;18122;12405;0.64;7.66;3.39;0.003;0.004;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7741.145;7740.895;2021-08-25T09:19:34.0Z;3;51.6046343;8.0145201;1.3;31515.3;39.5;10;31561.8;1.9;4.4;4.1;10.5;0.10;3436;9651;10258;6426;3166;0.69;7.68;3.39;0.004;0.005;0.006;1;0.000;1;0.000;0;0.002;0;0.002
7743.145;7742.894;2021-08-25T09:19:36.0Z;3;51.6046474;8.0142091;1.3;31526.9;37.5;10;31573.4;1.9;4.2;3.9;10.6;0.10;22404;3064;1115;2688;11717;0.64;7.67;3.39;0.003;0.004;0.008;1;0.000;1;0.000;0;0.002;0;0.002
7745.145;7744.891;2021-08-25T09:19:38.0Z;3;51.6046347;8.0139463;1.3;31538.1;28.9;10;31584.5;1.9;3.7;3.7;10.6;0.10;25165;5405;25165;25165;22996;3.53;7.65;3.39;0.003;0.004;0.006;1;0.000;1;0.000;0;0.002;0;0.002
7747.145;7746.889;2021-08-25T09:19:40.0Z;3;51.6045962;8.0137707;1.3;31548.4;18.9;10;31594.9;1.9;4.2;4.0;10.1;0.76;25165;25165;25165;25165;25165;9.09;7.63;3.39;0.004;0.004;0.006;1;0.000;1;0.000;0;0.002;0;0.002
7749.145;7748.886;2021-08-25T09:19:42.0Z;3;51.6045901;8.0136386;1.3;31559.5;17.7;10;31606.0;1.9;4.9;4.3;10.8;7.32;25165;25165;25165;25165;25165;9.09;7.66;3.39;0.003;0.004;0.005;1;0.000;1;0.000;0;0.002;0;0.002
7751.145;7750.885;2021-08-25T09:19:44.0Z;3;51.6046349;8.0134709;1.3;31570.9;26.5;10;31617.3;2.1;5.2;4.6;10.5;0.10;25165;7658;25165;25165;2348;4.04;7.65;3.39;0.003;0.004;0.006;1;0.000;1;0.000;0;0.002;0;0.002
7753.145;7752.882;2021-08-25T09:19:46.0Z;3;51.6046935;8.0132692;1.3;31582.1;28.1;10;31628.5;1.9;5.3;4.7;10.4;0.10;2539;5716;14579;23427;19678;0.90;7.67;3.39;0.003;0.004;0.007;1;0.000;1;0.000;0;0.002;0;0.002
7755.145;7754.881;2021-08-25T09:19:48.0Z;3;51.6047459;8.0130678;1.3;31593.1;27.1;10;31639.6;1.9;4.8;4.4;10.5;0.10;24468;7291;16253;5343;11619;0.63;7.67;3.39;0.003;0.004;0.006;1;0.000;1;0.000;0;0.002;0;0.002
7757.145;7756.880;2021-08-25T09:19:50.0Z;3;51.6047968;8.0128523;1.3;31604.1;30.5;10;31650.5;1.9;4.5;4.2;10.4;0.10;3436;9651;10455;7016;6410;0.71;7.66;3.39;0.003;0.004;0.006;1;0.000;1;0.000;0;0.002;0;0.002
7759.145;7758.877;2021-08-25T09:19:52.0Z;3;51.6048309;8.0126028;1.3;31614.8;32.8;10;31661.2;2.1;4.0;3.9;10.4;0.10;21314;18692;7894;20772;6800;0.60;7.67;3.39;0.003;0.004;0.007;1;0.000;1;0.000;0;0.002;0;0.002
7761.145;7760.875;2021-08-25T09:19:54.0Z;3;51.6048260;8.0123628;1.3;31625.7;27.1;10;31672.1;2.1;3.6;3.7;10.4;0.10;25165;7396;4666;14395;24;0.67;7.66;3.39;0.003;0.004;0.007;1;0.000;1;0.000;0;0.002;0;0.002
7763.145;7762.872;2021-08-25T09:19:56.0Z;3;51.6048028;8.0122044;1.3;31637.1;14.6;10;31683.5;2.2;3.7;3.8;10.8;0.10;25165;25165;25165;25165;25165;5.72;7.66;3.39;0.003;0.004;0.005;1;0.000;1;0.000;0;0.002;0;0.002
7765.145;7764.869;2021-08-25T09:19:58.0Z;3;51.6048248;8.0121117;1.3;31648.9;13.3;10;31695.4;2.1;4.8;4.2;10.6;26.96;25165;25165;25165;25165;25165;10.77;7.62;3.39;0.003;0.004;0.006;1;0.000;1;0.000;0;0.002;0;0.002
7767.145;7766.867;2021-08-25T09:20:00.0Z;3;51.6048971;8.0120009;1.3;31660.3;25.5;10;31706.7;1.9;5.3;4.7;10.4;0.10;25165;25165;25165;25165;25165;7.40;7.67;3.39;0.003;0.004;0.005;1;0.000;1;0.000;0;0.002;0;0.002
7769.145;7768.864;2021-08-25T09:20:02.0Z;3;51.6049988;8.0118279;1.3;31670.9;32.2;10;31717.4;1.9;5.5;4.9;10.4;0.10;25165;9202;25165;10515;11168;2.35;7.66;3.39;0.003;0.004;0.006;1;0.000;1;0.000;0;0.002;0;0.002
7771.145;7770.863;2021-08-25T09:20:04.0Z;3;51.6050979;8.0116247;1.3;31681.5;32.5;10;31728.0;2.1;5.4;4.9;10.3;0.10;15716;22920;14581;16450;23513;0.62;7.67;3.39;0.003;0.004;0.005;1;0.000;1;0.000;0;0.002;0;0.002
7773.145;7772.860;2021-08-25T09:20:06.0Z;3;51.6051787;8.0113932;1.3;31691.9;34.5;10;31738.4;2.1;4.9;4.6;10.4;0.10;8548;1787;11536;17632;17027;0.68;7.65;3.39;0.003;0.004;0.005;1;0.000;1;0.000;0;0.002;0;0.002
7775.145;7774.859;2021-08-25T09:20:08.0Z;3;51.6052436;8.0111244;1.3;31702.5;36.4;10;31748.9;2.1;4.5;4.3;10.3;0.10;23975;23314;12124;11535;9653;0.67;7.66;3.39;0.001;0.004;0.006;1;0.000;1;0.000;0;0.002;0;0.002
7777.146;7776.856;2021-08-25T09:20:10.0Z;3;51.6052861;8.0108720;1.3;31713.5;28.2;10;31760.0;2.1;3.9;4.0;10.3;0.10;1851;19184;620;18512;5719;0.58;7.68;3.39;0.003;0.004;0.004;1;0.000;1;0.000;0;0.002;0;0.002
7779.145;7778.855;2021-08-25T09:20:12.0Z;3;51.6053145;8.0107066;1.3;31723.6;16.5;10;31770.1;2.2;3.9;3.8;10.3;0.10;25165;13781;17634;12325;16143;0.67;7.67;3.39;0.003;0.004;0.004;1;0.000;1;0.000;0;0.002;0;0.002
7781.146;7780.853;2021-08-25T09:20:14.0Z;3;51.6053578;8.0106021;1.3;31733.8;17.4;10;31780.3;2.2;3.6;3.7;10.2;0.10;25165;6215;24225;19701;11132;0.76;7.67;3.39;0.003;0.003;0.005;1;0.000;1;0.000;0;0.002;0;0.002
7783.146;7782.850;2021-08-25T09:20:16.0Z;3;51.6054338;8.0104773;1.3;31744.4;25.8;10;31790.9;2.2;3.6;3.0;10.5;0.10;25165;25165;25165;25165;25165;4.04;7.65;3.39;0.003;0.004;0.005;1;0.000;1;0.000;0;0.002;0;0.002
7785.146;7784.849;2021-08-25T09:20:18.0Z;3;51.6055380;8.0103241;1.3;31755.0;30.2;10;31801.4;2.2;4.2;3.8;10.1;0.37;25165;25165;25165;25165;25165;7.40;7.65;3.39;0.003;0.004;0.005;1;0.000;1;0.000;0;0.002;0;0.002
7787.146;7786.845;2021-08-25T09:20:20.0Z;3;51.6056621;8.0101650;1.3;31764.9;33.5;10;31811.4;2.2;4.9;4.4;10.6;18.28;25165;25165;25165;25165;25165;9.09;7.68;3.39;0.003;0.004;0.007;1;0.000;1;0.000;0;0.002;0;0.002
